Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2021-01-03 00:00:00+02:00,0.9449650049209595,0.9449650049209595,0.9449650049209595,0.9449650049209595,0,0.0,0.0,0.0
2021-01-04 00:00:00+02:00,0.9449650049209595,0.8979520201683044,0.8979520201683044,0.9449650049209595,1488,0.0,0.0,0.0
2021-01-05 00:00:00+02:00,0.9449650049209595,0.9449650049209595,0.9449650049209595,0.9449650049209595,0,0.0,0.0,0.0
2021-01-06 00:00:00+02:00,0.9449650049209595,0.9449650049209595,0.9449650049209595,0.9449650049209595,0,0.0,0.0,0.0
2021-01-10 00:00:00+02:00,0.9449650049209595,0.9133989810943604,0.8979520201683044,0.9449650049209595,26205,0.0,0.0,0.0
2021-01-11 00:00:00+02:00,0.9449650049209595,0.9133989810943604,0.9127280116081238,0.9449650049209595,11837,0.0,0.0,0.0
2021-01-12 00:00:00+02:00,0.9449650049209595,0.9201149940490723,0.9194440245628357,0.9449650049209595,14889,0.0,0.0,0.0
2021-01-13 00:00:00+02:00,0.9449650049209595,0.9449650049209595,0.9449650049209595,0.9449650049209595,0,0.0,0.0,0.0
2021-01-14 00:00:00+02:00,0.9449650049209595,0.965785026550293,0.8979520201683044,0.9449650049209595,19951,0.0,0.0,0.0
2021-01-17 00:00:00+02:00,0.9449650049209595,0.9201149940490723,0.9201149940490723,0.9449650049209595,8,0.0,0.0,0.0
2021-01-18 00:00:00+02:00,0.9449650049209595,0.9536960124969482,0.8979520201683044,0.9449650049209595,61217,0.0,0.0,0.0
2021-01-19 00:00:00+02:00,0.9449650049209595,0.9013100266456604,0.8979520201683044,0.9449650049209595,37789,0.0,0.0,0.0
2021-01-20 00:00:00+02:00,0.9449650049209595,0.9738450050354004,0.8979520201683044,0.9597409963607788,149340,0.0,0.0,0.0
2021-01-21 00:00:00+02:00,0.9597409963607788,0.924144983291626,0.9201149940490723,0.9597409963607788,37223,0.0,0.0,0.0
2021-01-24 00:00:00+02:00,0.9597409963607788,0.9738450050354004,0.9133989810943604,0.9597409963607788,7443,0.0,0.0,0.0
2021-01-25 00:00:00+02:00,0.9597409963607788,0.9597409963607788,0.9597409963607788,0.9597409963607788,0,0.0,0.0,0.0
2021-01-26 00:00:00+02:00,0.9597409963607788,0.9738450050354004,0.9738450050354004,0.9597409963607788,6223,0.0,0.0,0.0
2021-01-27 00:00:00+02:00,0.9597409963607788,0.9597409963607788,0.9597409963607788,0.9597409963607788,0,0.0,0.0,0.0
2021-01-31 00:00:00+02:00,0.9597409963607788,0.9597409963607788,0.9597409963607788,0.9597409963607788,0,0.0,0.0,0.0
2021-02-01 00:00:00+02:00,0.9597409963607788,0.9738450050354004,0.9738450050354004,0.9597409963607788,2233,0.0,0.0,0.0
2021-02-02 00:00:00+02:00,0.9597409963607788,0.9738450050354004,0.9738450050354004,0.9597409963607788,14889,0.0,0.0,0.0
2021-02-03 00:00:00+02:00,0.9597409963607788,0.9906349778175354,0.9248170256614685,0.9597409963607788,35585,0.0,0.0,0.0
2021-02-04 00:00:00+02:00,0.9597409963607788,1.0074260234832764,0.9570540189743042,1.000709056854248,1263144,0.0,0.0,0.0
2021-02-07 00:00:00+02:00,1.000709056854248,1.050408959388733,1.0074260234832764,1.0369770526885986,1481164,0.0,0.0,0.0
2021-02-08 00:00:00+02:00,1.0369770526885986,1.0383199453353882,0.9852619767189026,1.000709056854248,640766,0.0,0.0,0.0
2021-02-09 00:00:00+02:00,1.000709056854248,1.000709056854248,1.000709056854248,1.000709056854248,4258,0.0,0.0,0.0
2021-02-10 00:00:00+02:00,1.000709056854248,1.050408959388733,0.9939929842948914,1.0222009420394897,353530,0.0,0.0,0.0
2021-02-11 00:00:00+02:00,1.0222009420394897,1.0732439756393433,1.0678709745407104,1.0719009637832642,216979,0.0,0.0,0.0
2021-02-14 00:00:00+02:00,1.0719009637832642,1.1249589920043945,1.1216009855270386,1.1249589920043945,200706,0.0,0.0,0.0
2021-02-15 00:00:00+02:00,1.1249589920043945,1.180703043937683,1.0745869874954224,1.1672710180282593,1069477,0.0,0.0,0.0
2021-02-16 00:00:00+02:00,1.1672710180282593,1.2250299453735352,1.2250299453735352,1.2250299453735352,111521,0.0,0.0,0.0
2021-02-17 00:00:00+02:00,1.2250299453735352,1.2861469984054565,1.2861469984054565,1.2861469984054565,259710,0.0,0.0,0.0
2021-02-18 00:00:00+02:00,1.2861469984054565,1.3499499559402466,1.3499499559402466,1.3499499559402466,74536,0.0,0.0,0.0
2021-02-21 00:00:00+02:00,1.3499499559402466,1.4171119928359985,1.4171119928359985,1.4171119928359985,614775,0.0,0.0,0.0
2021-02-22 00:00:00+02:00,1.4171119928359985,1.5581519603729248,1.4775580167770386,1.5245709419250488,1117426,0.0,0.0,0.0
2021-02-23 00:00:00+02:00,1.5245709419250488,1.5984489917755127,1.5380029678344727,1.5984489917755127,942164,0.0,0.0,0.0
2021-02-24 00:00:00+02:00,1.5984489917755127,1.6723270416259766,1.6723270416259766,1.6723270416259766,480085,0.0,0.0,0.0
2021-02-25 00:00:00+02:00,1.6723270416259766,1.7529209852218628,1.6656110286712646,1.7327719926834106,1099124,0.0,0.0,0.0
2021-02-28 00:00:00+02:00,1.7327719926834106,1.8133660554885864,1.7327719926834106,1.7730690240859985,518470,0.0,0.0,0.0
2021-03-01 00:00:00+02:00,1.7730690240859985,1.739488959312439,1.6857589483261108,1.6924749612808228,655131,0.0,0.0,0.0
2021-03-02 00:00:00+02:00,1.6924749612808228,1.6723270416259766,1.6118810176849365,1.6185970306396484,667403,0.0,0.0,0.0
2021-03-03 00:00:00+02:00,1.6185970306396484,1.5984489917755127,1.5380029678344727,1.551435947418213,297341,0.0,0.0,0.0
2021-03-04 00:00:00+02:00,1.551435947418213,1.551435947418213,1.551435947418213,1.551435947418213,0,0.0,0.0,0.0
2021-03-07 00:00:00+02:00,1.551435947418213,1.6253139972686768,1.6253139972686768,1.6253139972686768,63131,0.0,0.0,0.0
2021-03-08 00:00:00+02:00,1.6253139972686768,1.705907940864563,1.705907940864563,1.705907940864563,60212,0.0,0.0,0.0
2021-03-09 00:00:00+02:00,1.705907940864563,1.7865020036697388,1.6790430545806885,1.7865020036697388,743397,0.0,0.0,0.0
2021-03-10 00:00:00+02:00,1.7865020036697388,1.873811960220337,1.8603800535202026,1.873811960220337,609716,0.0,0.0,0.0
2021-03-11 00:00:00+02:00,1.873811960220337,1.9611220359802246,1.934257984161377,1.9611220359802246,502014,0.0,0.0,0.0
2021-03-14 00:00:00+02:00,1.9611220359802246,2.0551490783691406,1.867095947265625,1.8872439861297607,1214411,0.0,0.0,0.0
2021-03-15 00:00:00+02:00,1.8872439861297607,1.8133660554885864,1.7932180166244507,1.7932180166244507,304582,0.0,0.0,0.0
2021-03-16 00:00:00+02:00,1.7932180166244507,1.7797859907150269,1.705907940864563,1.705907940864563,585215,0.0,0.0,0.0
